Date_reported,United States of America,Brazil,Mexico,India,The United Kingdom,Italy,France,Russian Federation,Iran (Islamic Republic of),Spain,Germany,Colombia,Argentina,South Africa,Peru,Poland,Indonesia,Turkey,Ukraine,Belgium,Canada,Chile,Romania,Czechia,Ecuador,Netherlands,Iraq,Hungary,Portugal,Pakistan,Sweden,Philippines,Bolivia (Plurinational State of),Egypt,Bulgaria,Switzerland,Morocco,Bangladesh,Austria,Tunisia,Saudi Arabia,Greece,Japan,Guatemala,Panama,Croatia,China,Israel,Bosnia and Herzegovina,Slovakia,Jordan,Serbia,Slovenia,Honduras,Republic of Moldova,Ireland,Georgia,Myanmar,Azerbaijan,Lebanon,Armenia,Kazakhstan,Algeria,North Macedonia,Lithuania,Paraguay,Dominican Republic,Costa Rica,Afghanistan,Denmark,Ethiopia,Nepal,"occupied Palestinian territory, including east Jerusalem",Libya,Puerto Rico,Sudan,Kenya,Belarus,El Salvador,Nigeria,Oman,Kosovo[1],Republic of Korea,Kyrgyzstan,Albania,Zimbabwe,Venezuela (Bolivarian Republic of),Latvia,Kuwait,Syrian Arab Republic,Australia,United Arab Emirates,Montenegro,Malaysia,Zambia,Malawi,Democratic Republic of the Congo,Finland,Uzbekistan,Senegal,Yemen,Luxembourg,Norway,Eswatini,Angola,Cameroon,Uruguay,Estonia,Mauritania,Ghana,Bahrain,Mozambique,Jamaica,Namibia,Mali,Uganda,Sri Lanka,Belize,Madagascar,Malta,Qatar,Haiti,Cuba,Cyprus,Rwanda,Bahamas,Guyana,Nicaragua,Lesotho,Niger,Guadeloupe,Suriname,Côte d’Ivoire,Trinidad and Tobago,Botswana,Cabo Verde,French Polynesia,Somalia,Guam,Gambia,Burkina Faso,Chad,Congo,Andorra,Tajikistan,Comoros,Equatorial Guinea,Liberia,Guinea,Sierra Leone,Thailand,Togo,French Guiana,Gibraltar,Gabon,San Marino,Jersey,South Sudan,Central African Republic,Djibouti,Mayotte,Aruba,Maldives,Benin,Réunion,Liechtenstein,Guinea-Bissau,Martinique,Viet Nam,Iceland,Singapore,Sint Maarten,Isle of Man,New Zealand,United States Virgin Islands,United Republic of Tanzania,Curaçao,Sao Tome and Principe,Guernsey,Saint Lucia,Other,Bermuda,Saint Martin,Monaco,Barbados,Mauritius,Papua New Guinea,Turks and Caicos Islands,Eritrea,Antigua and Barbuda,Brunei Darussalam,Bonaire,Seychelles,Mongolia,Burundi,Cayman Islands,Fiji,Saint Vincent and the Grenadines,Northern Mariana Islands (Commonwealth of the),Grenada,British Virgin Islands,Bhutan,Montserrat,Faroe Islands,Niue,Wallis and Futuna,New Caledonia,Vanuatu,American Samoa,Saint Helena,Saint Barthélemy,Nauru,Palau,Saba,Anguilla,Greenland,Micronesia (Federated States of),Kiribati,Holy See,Solomon Islands,Falkland Islands (Malvinas),Sint Eustatius,Samoa,Timor-Leste,Dominica,Saint Pierre and Miquelon,Democratic People's Republic of Korea,Saint Kitts and Nevis,Lao People's Democratic Republic,Tokelau,Tonga,Cook Islands,Marshall Islands,Turkmenistan,Tuvalu,Cambodia,Pitcairn Islands
2020-06-27,2516.0,1141.0,736.0,384.0,77.0,30.0,25.0,188.0,109.0,11.0,6.0,163.0,43.0,48.0,175.0,17.0,63.0,19.0,24.0,2.0,20.0,165.0,14.0,0.0,63.0,2.0,122.0,1.0,6.0,73.0,23.0,12.0,37.0,87.0,4.0,0.0,1.0,40.0,0.0,0.0,46.0,0.0,2.0,22.0,17.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,9.0,13.0,3.0,0.0,0.0,7.0,0.0,10.0,15.0,7.0,3.0,0.0,0.0,14.0,0.0,23.0,1.0,8.0,1.0,0.0,0.0,0.0,16.0,5.0,6.0,7.0,5.0,9.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,7.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,650.0,990.0,719.0,410.0,40.0,8.0,0.0,104.0,125.0,8.0,3.0,157.0,25.0,73.0,178.0,6.0,37.0,17.0,19.0,8.0,4.0,279.0,10.0,2.0,18.0,3.0,101.0,0.0,6.0,83.0,11.0,12.0,21.0,88.0,1.0,0.0,2.0,34.0,2.0,0.0,37.0,0.0,0.0,49.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,45.0,11.0,4.0,1.0,0.0,6.0,0.0,6.0,10.0,7.0,9.0,0.0,0.0,6.0,0.0,26.0,0.0,5.0,1.0,2.0,0.0,1.0,4.0,4.0,4.0,10.0,4.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,507.0,1109.0,602.0,380.0,31.0,22.0,0.0,93.0,144.0,3.0,4.0,128.0,25.0,43.0,196.0,3.0,34.0,15.0,18.0,5.0,8.0,162.0,23.0,1.0,5.0,0.0,96.0,3.0,3.0,49.0,14.0,8.0,36.0,81.0,3.0,0.0,1.0,43.0,2.0,0.0,40.0,0.0,1.0,34.0,17.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,8.0,7.0,1.0,0.0,0.0,5.0,0.0,7.0,5.0,5.0,9.0,0.0,2.0,8.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,8.0,3.0,6.0,9.0,7.0,4.0,1.0,0.0,4.0,3.0,-1.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,885.0,552.0,267.0,418.0,21.0,6.0,30.0,154.0,162.0,11.0,12.0,167.0,28.0,73.0,182.0,6.0,51.0,18.0,12.0,3.0,6.0,66.0,22.0,0.0,73.0,2.0,83.0,4.0,4.0,137.0,23.0,11.0,44.0,83.0,4.0,1.0,4.0,45.0,1.0,0.0,48.0,0.0,0.0,21.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,1.0,10.0,0.0,8.0,12.0,0.0,0.0,7.0,2.0,2.0,1.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0,4.0,12.0,8.0,6.0,1.0,0.0,7.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,370.0,692.0,473.0,507.0,53.0,23.0,30.0,216.0,147.0,9.0,12.0,117.0,38.0,128.0,187.0,19.0,71.0,16.0,14.0,8.0,44.0,113.0,17.0,1.0,25.0,5.0,104.0,0.0,8.0,91.0,16.0,11.0,57.0,81.0,7.0,0.0,3.0,64.0,2.0,0.0,50.0,1.0,2.0,19.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,6.0,6.0,1.0,0.0,0.0,7.0,0.0,10.0,10.0,7.0,4.0,0.0,2.0,14.0,0.0,39.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,4.0,5.0,10.0,17.0,7.0,2.0,0.0,5.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,4.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,560.0,1280.0,648.0,434.0,97.0,21.0,17.0,147.0,141.0,10.0,9.0,111.0,27.0,92.0,173.0,14.0,58.0,19.0,12.0,2.0,25.0,65.0,16.0,0.0,0.0,3.0,107.0,1.0,3.0,78.0,20.0,4.0,52.0,81.0,2.0,1.0,0.0,41.0,0.0,0.0,49.0,0.0,1.0,27.0,11.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,0.0,7.0,0.0,6.0,12.0,8.0,4.0,1.0,2.0,7.0,1.0,33.0,1.0,4.0,1.0,0.0,1.0,0.0,10.0,1.0,6.0,8.0,13.0,9.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,725.0,1038.0,741.0,379.0,41.0,30.0,14.0,176.0,148.0,10.0,9.0,136.0,53.0,95.0,183.0,15.0,53.0,17.0,27.0,5.0,0.0,167.0,20.0,2.0,112.0,3.0,110.0,1.0,8.0,78.0,15.0,4.0,78.0,86.0,0.0,0.0,1.0,38.0,0.0,0.0,54.0,0.0,1.0,44.0,14.0,2.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,45.0,14.0,0.0,0.0,0.0,8.0,1.0,10.0,14.0,8.0,15.0,0.0,0.0,11.0,0.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,3.0,7.0,9.0,13.0,3.0,1.0,0.0,10.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,623.0,1252.0,679.0,442.0,49.0,15.0,17.0,168.0,154.0,1.0,7.0,171.0,40.0,108.0,185.0,15.0,49.0,19.0,15.0,2.0,51.0,131.0,21.0,1.0,61.0,1.0,102.0,1.0,11.0,68.0,15.0,6.0,70.0,81.0,7.0,0.0,1.0,42.0,0.0,0.0,50.0,0.0,1.0,26.0,22.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0,0.0,49.0,13.0,2.0,0.0,0.0,7.0,0.0,8.0,18.0,9.0,7.0,0.0,0.0,10.0,2.0,7.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,7.0,11.0,12.0,5.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,10.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,745.0,1290.0,654.0,613.0,32.0,21.0,0.0,134.0,148.0,5.0,2.0,136.0,50.0,74.0,181.0,5.0,53.0,20.0,22.0,3.0,21.0,141.0,23.0,-1.0,69.0,7.0,106.0,1.0,7.0,93.0,8.0,10.0,49.0,79.0,2.0,0.0,2.0,29.0,0.0,0.0,56.0,0.0,0.0,37.0,31.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,14.0,6.0,1.0,0.0,0.0,6.0,0.0,7.0,18.0,9.0,6.0,0.0,1.0,11.0,0.0,38.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,5.0,6.0,8.0,6.0,10.0,9.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,182.0,1091.0,523.0,425.0,19.0,7.0,0.0,135.0,163.0,6.0,4.0,165.0,37.0,173.0,186.0,5.0,82.0,19.0,13.0,2.0,11.0,116.0,19.0,-3.0,12.0,1.0,105.0,0.0,9.0,50.0,15.0,7.0,58.0,63.0,5.0,0.0,3.0,55.0,1.0,0.0,58.0,0.0,0.0,40.0,22.0,0.0,0.0,5.0,3.0,0.0,0.0,5.0,0.0,24.0,6.0,0.0,0.0,0.0,9.0,1.0,7.0,4.0,6.0,7.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,5.0,7.0,11.0,10.0,11.0,1.0,14.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,235.0,602.0,273.0,467.0,11.0,8.0,23.0,198.0,160.0,0.0,8.0,122.0,33.0,111.0,177.0,4.0,70.0,16.0,21.0,1.0,10.0,76.0,18.0,2.0,40.0,0.0,94.0,0.0,6.0,77.0,9.0,6.0,56.0,79.0,4.0,0.0,2.0,44.0,0.0,0.0,52.0,0.0,1.0,27.0,27.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,0.0,10.0,10.0,0.0,0.0,0.0,8.0,0.0,12.0,0.0,7.0,5.0,0.0,0.0,10.0,1.0,33.0,1.0,3.0,1.0,1.0,2.0,0.0,8.0,4.0,6.0,6.0,9.0,5.0,4.0,1.0,7.0,2.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,320.0,620.0,480.0,482.0,54.0,30.0,11.0,173.0,200.0,5.0,12.0,146.0,79.0,192.0,183.0,7.0,68.0,19.0,24.0,3.0,9.0,50.0,31.0,1.0,52.0,4.0,118.0,0.0,9.0,83.0,15.0,6.0,42.0,67.0,4.0,0.0,3.0,55.0,0.0,0.0,49.0,1.0,2.0,34.0,23.0,0.0,0.0,8.0,10.0,0.0,0.0,13.0,0.0,17.0,6.0,2.0,0.0,0.0,7.0,0.0,18.0,32.0,9.0,5.0,0.0,0.0,17.0,4.0,16.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,3.0,7.0,6.0,15.0,6.0,3.0,0.0,13.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,12.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,17.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,930.0,1254.0,895.0,487.0,57.0,15.0,31.0,176.0,153.0,4.0,12.0,149.0,52.0,100.0,180.0,14.0,50.0,22.0,20.0,1.0,18.0,139.0,18.0,0.0,0.0,4.0,94.0,0.0,2.0,61.0,12.0,5.0,54.0,75.0,5.0,2.0,2.0,46.0,0.0,0.0,42.0,0.0,1.0,23.0,29.0,1.0,0.0,5.0,1.0,0.0,0.0,11.0,0.0,21.0,10.0,0.0,0.0,0.0,9.0,0.0,14.0,17.0,10.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,14.0,2.0,7.0,6.0,15.0,9.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
